,customerID,PersonalNumber,firstName,lastName,dateOfBirth,gender,nationality,addressStreet,addressPostalCode,addressCity,addressCountry,phoneNumber,email,idnumber,idType
,24095679510,24095679510,Hanna,Pedersen,1956-09-24,Female,Norwegian,Skrenten 245,1639,GAMLE FREDRIKSTAD,Norway,479 27 180,HannaPedersen@dayrep.com,7352786893,Driving License
,13127980364,13127980364,Bendik,Johansen,1979-12-13,Male,Norwegian,Øvre Pinnelien 85,5053,BERGEN,Norway,467 51 493,BendikJohansen@cuvox.de,4303307993,Passport
,21068473712,21068473712,Amalie,Andresen,1984-06-21,Female,Norwegian,Ekrekroken 37,1356,BEKKESTUA,Norway,936 42 432,AmalieAndresen@fleckens.hu,8251089715,Passport
,24038746112,24038746112,Malene,Nygaard,1987-03-24,Female,Norwegian,Skauveiåsen 130,4839,ARENDAL,Norway,964 33 334,MaleneNygaard@superrito.com,6264193618,Passport
,18115989439,18115989439,Helen,Aaserud,1959-11-18,Female,Norwegian,Stallbakken 184,3675,NOTODDEN,Norway,412 65 268,HelenAaserud@fleckens.hu,6191230892,Passport
,15026941952,15026941952,Sebastian,Gundersen,1969-02-15,Male,Norwegian,Auberts gate 112,3183,HORTEN,Norway,475 53 812,SebastianGundersen@rhyta.com,7447428859,Passport
,12077585495,12077585495,Brage,Aarvik,1975-07-12,Male,Norwegian,Nattlandsfjellet 54,5098,BERGEN,Norway,936 25 838,BrageAarvik@armyspy.com,4658290689,Passport
,19076034377,19076034377,Ingeborg,Aakre,1960-07-19,Female,Norwegian,Heimstadveien 152,7041,TRONDHEIM,Norway,949 91 114,IngeborgAakre@rhyta.com,7986435424,Driving License
,14065574764,14065574764,Maria,Johannessen,1955-06-14,Female,Norwegian,Snadden 136,3512,HØNEFOSS,Norway,434 19 814,MariaJohannessen@jourrapide.com,6617175640,Driving License
,14087535263,14087535263,Casper,Bjerkli,1975-08-14,Male,Norwegian,Ropernveien 12,1367,SNARØYA,Norway,494 34 660,CasperBjerkli@jourrapide.com,7789602417,Passport
,25025571131,25025571131,Mathilde,Østhus,1955-02-25,Female,Norwegian,Kong Sulkes gate 91,5523,HAUGESUND,Norway,439 86 526,Mathildesthus@jourrapide.com,8026699434,Passport
,14057655273,14057655273,Maiken,Vestly,1976-05-14,Female,Norwegian,Fossumvegen 243,3721,SKIEN,Norway,432 36 937,MaikenVestly@jourrapide.com,4868412667,Driving License
,23075354941,23075354941,Georg,Hammer,1953-07-23,Male,Norwegian,Leirvikodden 182,4513,MANDAL,Norway,424 73 481,GeorgHammer@fleckens.hu,6012934324,Driving License
,23095165791,23095165791,Åse,Aanonsen,1951-09-23,Female,Norwegian,Tysklandveien 194,3618,SKOLLENBORG,Norway,412 91 901,AseAanonsen@superrito.com,5044642956,Driving License
,13088194465,13088194465,Amalie,Bergseth,1981-08-13,Female,Norwegian,Wilses vei 130,1358,JAR,Norway,930 79 321,AmalieBergseth@gustr.com,7381475632,Driving License
,21015488714,21015488714,Truls,Henden,1954-01-21,Male,Norwegian,Havnegata 29,3263,LARVIK,Norway,980 67 684,TrulsHenden@einrot.com,4397135137,Passport
,18056957675,18056957675,Stella,Johansen,1969-05-18,Female,Norwegian,Kilen 221,3117,TØNSBERG,Norway,497 06 533,StellaJohansen@gustr.com,5592003911,Passport
,02117381831,02117381831,Matheus,Hofstad,1973-11-02,Male,Norwegian,Larsgårdsringen 15,6009,ÅLESUND,Norway,977 45 132,MatheusHofstad@jourrapide.com,4602981146,Driving License
,03048520864,03048520864,Gard,Kristiansen,1985-04-03,Male,Norwegian,Åttringveien 171,9515,ALTA,Norway,922 44 141,GardKristiansen@armyspy.com,6204574100,Driving License
,13097924235,13097924235,Anne,Hustveit,1979-09-13,Female,Norwegian,KNA-veien 88,4887,GRIMSTAD,Norway,915 58 915,AnneHustveit@einrot.com,7480318951,Passport
,28078768828,28078768828,Scott,Lee,1987-07-28,Male,Norwegian,Borghild Spitens vei 181,3610,KONGSBERG,Norway,983 19 551,ScottLee@superrito.com,4015861463,Passport
,25068643253,25068643253,Even,Westlie,1986-06-25,Male,Norwegian,Teglverksveien 221,1531,MOSS,Norway,486 76 942,EvenWestlie@teleworm.us,8502146566,Driving License
,12025689648,12025689648,Mathea,Abrahamsen,1956-02-12,Female,Norwegian,Rødsteinveien 170,3124,TØNSBERG,Norway,914 13 281,MatheaAbrahamsen@teleworm.us,5119914670,Driving License
,26126898407,26126898407,Maja,Hoseth,1968-12-26,Female,Norwegian,Østfoldgata 1,0656,OSLO,Norway,914 20 401,MajaHoseth@gustr.com,6736750421,Driving License
,14045196218,14045196218,Alma,Haugen,1951-04-14,Female,Norwegian,Verftstrappen 230,5011,BERGEN,Norway,423 92 700,AlmaHaugen@fleckens.hu,7737975490,Driving License
,12078957992,12078957992,Olav,Tveit,1989-07-12,Male,Norwegian,Øvre Torggate 84,3017,DRAMMEN,Norway,994 83 784,OlavTveit@fleckens.hu,5707136343,Passport
,16027637857,16027637857,Bjørn,Myhr,1976-02-16,Male,Norwegian,Stavåsvegen 130,2409,ELVERUM,Norway,930 72 105,BjrnMyhr@gustr.com,8173570529,Passport
,26088574952,26088574952,Leah,Paulsen,1985-08-26,Female,Norwegian,Fabrikkveien 182,1738,BORGENHAUGEN,Norway,421 93 797,LeahPaulsen@dayrep.com,5767040538,Driving License
,07026468235,07026468235,Ellie,Rørvik,1964-02-07,Female,Norwegian,Kilåsveien 206,4658,TVEIT,Norway,932 70 526,EllieRrvik@einrot.com,7417827837,Driving License
,16106040631,16106040631,Katarina,Kristiansen,1960-10-16,Female,Norwegian,Beddingen 124,0250,OSLO,Norway,431 85 454,KatarinaKristiansen@fleckens.hu,7444989683,Passport
,17068078870,17068078870,Emilia,Mathisen,1980-06-17,Female,Norwegian,Skihytteveien 115,1599,MOSS,Norway,933 66 742,EmiliaMathisen@superrito.com,6011737606,Driving License
,11048722296,11048722296,Aurora,Olsen,1987-04-11,Female,Norwegian,Bergstigen 111,1472,FJELLHAMAR,Norway,484 98 525,AuroraOlsen@einrot.com,4813128700,Driving License
,18128420922,18128420922,Kaja,Nilsen,1984-12-18,Female,Norwegian,Tråkka 80,0774,OSLO,Norway,956 10 153,KajaNilsen@dayrep.com,8050705751,Passport
,27026041385,27026041385,Ella,Stephansen,1960-02-27,Female,Norwegian,Sagafossveien 86,3675,NOTODDEN,Norway,483 27 441,EllaStephansen@rhyta.com,6082728907,Passport
,13105221906,13105221906,Olava,Pedersen,1952-10-13,Female,Norwegian,Nordeidedalen 39,5251,SØREIDGREND,Norway,911 34 295,OlavaPedersen@superrito.com,5091936061,Passport
,07106381893,07106381893,Edvard,Baltzersen,1963-10-07,Male,Norwegian,Distriktslege Øvrelids vei 206,7072,HEIMDAL,Norway,943 56 491,EdvardBaltzersen@cuvox.de,5733677330,Driving License
,14086787083,14086787083,Sander,Gjerde,1967-08-14,Male,Norwegian,Flintveien 104,3152,TOLVSRØD,Norway,477 76 814,SanderGjerde@armyspy.com,4178533173,Driving License
,21026434764,21026434764,Linnea,Magerøy,1964-02-21,Female,Norwegian,Bratthammaren 58,9409,HARSTAD,Norway,424 79 530,LinneaMagery@cuvox.de,5052328464,Driving License
,18129096771,18129096771,Jakob,Osnes,1990-12-18,Male,Norwegian,Elvetun 160,5172,LODDEFJORD,Norway,969 84 834,JakobOsnes@cuvox.de,4241671475,Passport
,22026694400,22026694400,Ella,Sirnes,1966-02-22,Female,Norwegian,Sverres gate 211,4307,SANDNES,Norway,424 43 449,EllaSirnes@gustr.com,8614364028,Driving License
,12055045849,12055045849,Sol,Thompson,1950-05-12,Female,Norwegian,Strande 204,3516,HØNEFOSS,Norway,927 27 992,SolThompson@jourrapide.com,4377334095,Passport
,20096756508,20096756508,Mille,Pedersen,1967-09-20,Female,Norwegian,Svehaugrinda 176,5535,HAUGESUND,Norway,952 35 426,MillePedersen@teleworm.us,4419030509,Driving License
,05116059043,05116059043,Mina,Carlsen,1960-11-05,Female,Norwegian,Snekkerstubakken 19,1738,BORGENHAUGEN,Norway,910 11 552,MinaCarlsen@einrot.com,5573736175,Driving License
,12089295411,12089295411,Sofie,Stormo,1992-08-12,Female,Norwegian,Furulia 123,4622,KRISTIANSAND S,Norway,915 31 969,SofieStormo@rhyta.com,6114164336,Driving License
,17098253304,17098253304,Cornelius,Christophersen,1982-09-17,Male,Norwegian,Moserabben 48,0752,OSLO,Norway,935 07 328,CorneliusChristophersen@gustr.com,5231384380,Driving License
,09039281249,09039281249,Selma,Løvberg,1992-03-09,Female,Norwegian,Reissigers gate 207,1776,HALDEN,Norway,444 41 239,SelmaLvberg@fleckens.hu,4117798095,Passport
,21077332646,21077332646,Joakim,Eek,1973-07-21,Male,Norwegian,Kreklingkroken 7,1349,RYKKINN,Norway,923 62 246,JoakimEek@armyspy.com,8973191929,Passport
,10027346215,10027346215,Madeleine,Øverås,1973-02-10,Female,Norwegian,Pinnelien 221,5053,BERGEN,Norway,931 83 526,Madeleineveras@cuvox.de,5379948091,Driving License
,09105667906,09105667906,Lucas,Støa,1956-10-09,Male,Norwegian,Midtre Hamravei 147,4314,SANDNES,Norway,424 97 096,LucasSta@fleckens.hu,8139459957,Passport
,24048097559,24048097559,Håvard,Misje,1980-04-24,Male,Norwegian,Krøkebærvegen 51,9403,HARSTAD,Norway,922 39 535,HavardMisje@dayrep.com,8705617760,Passport
,08046099180,08046099180,Andreas,Larsen,1960-04-08,Male,Norwegian,Maurtuveien 70,1291,OSLO,Norway,946 92 955,AndreasLarsen@dayrep.com,6138176285,Driving License
,04086947185,04086947185,Emilian,Korneliussen,1969-08-04,Male,Norwegian,Skogstøstraen 114,4029,STAVANGER,Norway,985 50 050,EmilianKorneliussen@dayrep.com,5022616079,Passport
,10115490638,10115490638,Ole,Simonsen,1954-11-10,Male,Norwegian,Herjangsveien 23,8517,NARVIK,Norway,488 64 156,OleSimonsen@einrot.com,4508154327,Driving License
,10117348909,10117348909,Viktorija,Bergerud,1973-11-10,Female,Norwegian,Plassveien 179,3515,HØNEFOSS,Norway,992 92 211,ViktorijaBergerud@teleworm.us,8231496217,Driving License
,13066781129,13066781129,Theodor,Schau,1967-06-13,Male,Norwegian,Wilhelm Sundts vei 177,4017,STAVANGER,Norway,958 58 682,TheodorSchau@fleckens.hu,5111266153,Passport
,25019887723,25019887723,Camilla,Ellingsen,1998-01-25,Female,Norwegian,Von Øtkens vei 17,1169,OSLO,Norway,437 77 320,CamillaEllingsen@gustr.com,8225884417,Passport
,28098454892,28098454892,Kristian,Johnsrud,1984-09-28,Male,Norwegian,Strandbakken 20,1747,SKJEBERG,Norway,423 86 038,KristianJohnsrud@dayrep.com,4715360772,Driving License
,03086465522,03086465522,Mathias,Lunde,1964-08-03,Male,Norwegian,Faret 29,1344,HASLUM,Norway,445 95 048,MathiasLunde@jourrapide.com,8479721747,Passport
,10045274126,10045274126,Dennis,Haugan,1952-04-10,Male,Norwegian,Sagsletta 192,6411,MOLDE,Norway,464 14 034,DennisHaugan@gustr.com,7978003546,Passport
,18125165518,18125165518,Pernille,Brevik,1951-12-18,Female,Norwegian,Øvre Kleivegate 149,4005,STAVANGER,Norway,441 36 684,PernilleBrevik@armyspy.com,4095014021,Passport
,02095537919,02095537919,Oda,Rystad,1955-09-02,Female,Norwegian,Ruudvegen 99,6014,ÅLESUND,Norway,912 72 660,OdaRystad@einrot.com,8009820441,Driving License
,20015324321,20015324321,Mathea,Stranden,1953-01-20,Female,Norwegian,Repslagergata 1,3716,SKIEN,Norway,981 87 298,MatheaStranden@teleworm.us,5111150426,Driving License
,15118586176,15118586176,Mathias,Høiseth,1985-11-15,Male,Norwegian,Tollnesvegen 19,3736,SKIEN,Norway,938 09 661,MathiasHiseth@jourrapide.com,4318918033,Driving License
,25025158346,25025158346,Sofie,Helgeland,1951-02-25,Female,Norwegian,Nesjaberget 6,5417,STORD,Norway,965 21 820,SofieHelgeland@fleckens.hu,5564688992,Driving License
,12057143520,12057143520,Magnus,Schjerven,1971-05-12,Male,Norwegian,Ildgrubveien 156,8610,MO I RANA,Norway,939 63 831,MagnusSchjerven@teleworm.us,5093179036,Driving License
,09045256673,09045256673,Brage,Haraldsen,1952-04-09,Male,Norwegian,Borgetun 229,3711,SKIEN,Norway,933 37 139,BrageHaraldsen@gustr.com,4419046347,Passport
,20046796474,20046796474,Lukas,Fremstad,1967-04-20,Male,Norwegian,Linden 225,3187,HORTEN,Norway,424 20 869,LukasFremstad@gustr.com,7140654813,Passport
,15078494026,15078494026,Julia,Halvorsen,1984-07-15,Female,Norwegian,Nedre Voll 144,1358,JAR,Norway,490 47 786,JuliaHalvorsen@fleckens.hu,8309952007,Passport
,10117027576,10117027576,Wilma,Jørgensen,1970-11-10,Female,Norwegian,Briggveien 116,3150,TOLVSRØD,Norway,479 08 718,WilmaJrgensen@dayrep.com,8977239417,Passport
,04045697948,04045697948,Thomas,Kristiansen,1956-04-04,Male,Norwegian,Bakke-Bøveien 60,1747,SKJEBERG,Norway,938 76 472,ThomasKristiansen@superrito.com,6593566593,Passport
,18087440868,18087440868,Josefine,Brown,1974-08-18,Female,Norwegian,Bersagelveien 81,4311,HOMMERSÅK,Norway,486 11 636,JosefineBrown@einrot.com,7083788433,Driving License
,14128857949,14128857949,Mathias,Røyrvik,1988-12-14,Male,Norwegian,Kammerherreløkka 168,3915,PORSGRUNN,Norway,446 05 763,MathiasRyrvik@fleckens.hu,5985908299,Passport
,26089561057,26089561057,Joel,Danielsen,1995-08-26,Male,Norwegian,Vallaheiene 153,5227,NESTTUN,Norway,972 59 855,JoelDanielsen@armyspy.com,4253818387,Passport
,03117391764,03117391764,Oda,Hanssen,1973-11-03,Female,Norwegian,Bekkestuveien 106,1357,BEKKESTUA,Norway,463 59 797,OdaHanssen@teleworm.us,5736623009,Passport
,08108449429,08108449429,Karoline,Blindheim,1984-10-08,Female,Norwegian,Lersolveien 165,0876,OSLO,Norway,466 78 732,KarolineBlindheim@superrito.com,6343195168,Passport
,25076424869,25076424869,Mari,Thompson,1964-07-25,Female,Norwegian,Bubrotet 198,4516,MANDAL,Norway,457 71 955,MariThompson@jourrapide.com,8593412841,Passport
,22066622990,22066622990,Caroline,Johansen,1966-06-22,Female,Norwegian,Jordalgata 153,0657,OSLO,Norway,982 20 781,CarolineJohansen@armyspy.com,5454943724,Passport
,10025770313,10025770313,Magnus,Gjernes,1957-02-10,Male,Norwegian,Minkveien 94,8515,NARVIK,Norway,486 53 219,MagnusGjernes@einrot.com,7775896680,Passport
,13056297637,13056297637,Balder,Ellingsen,1962-05-13,Male,Norwegian,Ingeborgdalen 247,4843,ARENDAL,Norway,929 00 358,BalderEllingsen@dayrep.com,8050698667,Passport
,23098952685,23098952685,Eva,Nielsen,1989-09-23,Female,Norwegian,Th.Petersons gate 123,1530,MOSS,Norway,960 07 458,EvaNielsen@cuvox.de,8525718873,Driving License
,16036326141,16036326141,Mia,Kongsrud,1963-03-16,Female,Norwegian,Amtmann Hammers veg 6,6413,MOLDE,Norway,999 23 777,MiaKongsrud@jourrapide.com,7773541893,Driving License
,21098880601,21098880601,Mads,Liland,1988-09-21,Male,Norwegian,Nydalen 28,5231,PARADIS,Norway,931 40 600,MadsLiland@dayrep.com,8375471669,Passport
,24086474549,24086474549,Marius,Sortland,1964-08-24,Male,Norwegian,Jernbanegata 64,1767,HALDEN,Norway,497 39 305,MariusSortland@dayrep.com,7342047146,Driving License
,15076874556,15076874556,Nora,Karlsen,1968-07-15,Female,Norwegian,Gullhaugveien 152,0484,OSLO,Norway,454 97 879,NoraKarlsen@teleworm.us,4553276471,Passport
,02096533644,02096533644,Sophia,Sandberg,1965-09-02,Female,Norwegian,Øvre Dahls vei 2,3511,HØNEFOSS,Norway,489 89 990,SophiaSandberg@dayrep.com,5427549701,Passport
,08039629767,08039629767,Kristin,Pettersen,1996-03-08,Female,Norwegian,Tyttebærstien 198,1476,RASTA,Norway,985 14 062,KristinPettersen@einrot.com,7156496543,Driving License
,27027049889,27027049889,Marthe,Olden,1970-02-27,Female,Norwegian,Husbyvollen 53,7074,SPONGDAL,Norway,924 21 055,MartheOlden@armyspy.com,6262494885,Driving License
,05066820444,05066820444,Isabelle,Kallevik,1968-06-05,Female,Norwegian,Fiolveien 247,3027,DRAMMEN,Norway,922 80 341,IsabelleKallevik@teleworm.us,6311253943,Driving License
,26028461287,26028461287,Oda,Sønsteby,1984-02-26,Female,Norwegian,Kleivbakken 229,8200,FAUSKE,Norway,990 74 929,OdaSnsteby@teleworm.us,8438610884,Driving License
,19097286697,19097286697,Morten,Mathisen,1972-09-19,Male,Norwegian,Hummerveien 67,3154,TOLVSRØD,Norway,963 95 314,MortenMathisen@gustr.com,7001960375,Driving License
,16096896664,16096896664,Rayan,Hovde,1968-09-16,Male,Norwegian,Piggsoppveien 87,1476,RASTA,Norway,445 95 217,RayanHovde@armyspy.com,4304276402,Driving License
,22125093418,22125093418,Lotte,Lund,1950-12-22,Female,Norwegian,Wasmuths gate 127,6002,ÅLESUND,Norway,937 38 919,LotteLund@armyspy.com,8650369664,Passport
,27096121995,27096121995,Sigurd,Nymoen,1961-09-27,Male,Norwegian,Sætrang 74,3514,HØNEFOSS,Norway,451 68 146,SigurdNymoen@einrot.com,8860433004,Driving License
,06075559742,06075559742,Emil,Thomassen,1955-07-06,Male,Norwegian,Rådyrsvingen 73,3032,DRAMMEN,Norway,970 10 853,EmilThomassen@gustr.com,5530758700,Passport
,05079034649,05079034649,Henrik,Jensen,1990-07-05,Male,Norwegian,Alvøveien 180,5179,GODVIK,Norway,924 01 074,HenrikJensen@armyspy.com,5722674728,Driving License
,02057156312,02057156312,Nora,Rahimi,1971-05-02,Female,Norwegian,Øvre Korskirkeallmenningen 63,5017,BERGEN,Norway,416 13 290,NoraRahimi@cuvox.de,4068691626,Driving License
,17018561336,17018561336,Fredrik,Westgård,1985-01-17,Male,Norwegian,Vestre Husebytun 146,7097,SAUPSTAD,Norway,455 66 281,FredrikWestgard@cuvox.de,8812390612,Driving License
,05038376557,05038376557,Maria,Kleppe,1983-03-05,Female,Norwegian,Magnus Lagabøters veg 218,7047,TRONDHEIM,Norway,916 78 811,MariaKleppe@jourrapide.com,6914096721,Passport
,28119442106,28119442106,Oliver,Olsen,1994-11-28,Male,Norwegian,Malmveien 124,4629,KRISTIANSAND S,Norway,456 11 755,OliverOlsen@cuvox.de,4803337099,Passport
,15077146679,15077146679,Felix,Helberg,1971-07-15,Male,Norwegian,Mårveien 228,3215,SANDEFJORD,Norway,443 73 628,FelixHelberg@teleworm.us,5884420112,Passport
,14097743955,14097743955,Rayan,Gulliksen,1977-09-14,Male,Norwegian,Schouterrassen 107,0573,OSLO,Norway,976 84 393,RayanGulliksen@cuvox.de,5504803255,Passport
,26055986490,26055986490,Saga,Yusuf,1959-05-26,Female,Norwegian,Høiendal 135,1617,FREDRIKSTAD,Norway,465 46 433,SagaYusuf@fleckens.hu,8123362200,Driving License
,14039158453,14039158453,Leander,Simonsen,1991-03-14,Male,Norwegian,Tårngata 11,0580,OSLO,Norway,994 23 046,LeanderSimonsen@jourrapide.com,4316521999,Driving License
,02057238677,02057238677,Alfred,Nerli,1972-05-02,Male,Norwegian,Skråveien 85,1400,SKI,Norway,920 99 895,AlfredNerli@teleworm.us,6227408724,Passport
,11096035392,11096035392,Jesper,Wien,1960-09-11,Male,Norwegian,Kvamstykket 192,9009,TROMSØ,Norway,479 08 556,JesperWien@einrot.com,5566155012,Driving License
,19105059644,19105059644,Leon,Braathen,1950-10-19,Male,Norwegian,Sørskarva 212,1350,LOMMEDALEN,Norway,995 27 564,LeonBraathen@teleworm.us,6653841243,Driving License
,14095626165,14095626165,Georg,Gjersvik,1956-09-14,Male,Norwegian,Ekeveien 201,1768,HALDEN,Norway,923 89 787,GeorgGjersvik@armyspy.com,4342164127,Passport
,18058887471,18058887471,Eirik,Nilsen,1988-05-18,Male,Norwegian,Ole Bogers veg 71,2214,KONGSVINGER,Norway,928 11 854,EirikNilsen@gustr.com,5813600990,Passport
,20095156073,20095156073,Marcus,Opheim,1951-09-20,Male,Norwegian,Otter Steensgate 125,3290,STAVERN,Norway,413 58 932,MarcusOpheim@gustr.com,4373021207,Driving License
,25049442486,25049442486,Edvard,Nysveen,1994-04-25,Male,Norwegian,Øverfossvegen 9,7081,SJETNEMARKA,Norway,935 72 429,EdvardNysveen@teleworm.us,8197096572,Passport
,19129439314,19129439314,Mali,Kleven,1994-12-19,Female,Norwegian,Elgeseter gate 122,7030,TRONDHEIM,Norway,467 51 179,MaliKleven@jourrapide.com,4403906635,Passport
,19076349411,19076349411,Dennis,Johansen,1963-07-19,Male,Norwegian,Storledbakken 178,6003,ÅLESUND,Norway,479 00 771,DennisJohansen@gustr.com,7346195983,Passport
,06037931909,06037931909,Ina,Hanssen,1979-03-06,Female,Norwegian,Frydenlundsveien 129,4631,KRISTIANSAND S,Norway,419 13 346,InaHanssen@teleworm.us,8540060375,Passport
,16029246294,16029246294,Silje,Ruud,1992-02-16,Female,Norwegian,Holtenjordet 66,9513,ALTA,Norway,410 03 076,SiljeRuud@gustr.com,7967816904,Passport
,20078894695,20078894695,Hans,Huseby,1988-07-20,Male,Norwegian,Nedre Klekken vei 27,3514,HØNEFOSS,Norway,459 33 494,HansHuseby@dayrep.com,5983358139,Passport
,15048777567,15048777567,Selma,Brekken,1987-04-15,Female,Norwegian,Kleiva 186,3919,PORSGRUNN,Norway,420 72 143,SelmaBrekken@fleckens.hu,7295815216,Passport
,04049048440,04049048440,Viola,Mikkelsen,1990-04-04,Female,Norwegian,Øvre allé 207,7030,TRONDHEIM,Norway,487 25 898,ViolaMikkelsen@gustr.com,7874788207,Passport
,14128028679,14128028679,Leah,Bye,1980-12-14,Female,Norwegian,Jotunvegen 219,2409,ELVERUM,Norway,425 85 819,LeahBye@cuvox.de,7132046235,Driving License
,25028552034,25028552034,Hedvig,Halvorsen,1985-02-25,Female,Norwegian,Fusdalenga 57,1386,ASKER,Norway,990 70 721,HedvigHalvorsen@fleckens.hu,5774668891,Driving License
,12109422837,12109422837,Olav,Ødegaard,1994-10-12,Male,Norwegian,Øyern plass 212,2004,LILLESTRØM,Norway,471 13 688,Olavdegaard@armyspy.com,4395551388,Driving License
,24076776900,24076776900,Julian,Hagen,1967-07-24,Male,Norwegian,Bratner terrasse 236,1785,HALDEN,Norway,464 34 587,JulianHagen@jourrapide.com,4481178933,Passport
,21057897773,21057897773,Miriam,Øverland,1978-05-21,Female,Norwegian,Losgata 155,6002,ÅLESUND,Norway,426 23 216,Miriamverland@rhyta.com,6983920117,Driving License
,27077862778,27077862778,Nikodem,Solli,1978-07-27,Male,Norwegian,Lars Skrefsruds gate 36,2315,HAMAR,Norway,913 62 993,NikodemSolli@gustr.com,4693509686,Passport
,12056096521,12056096521,Vilde,Bårdsen,1960-05-12,Female,Norwegian,Odins vei 219,1781,HALDEN,Norway,451 04 579,VildeBardsen@superrito.com,6276069546,Driving License
,08068948276,08068948276,Sigrid,Ueland,1989-06-08,Female,Norwegian,Rolf E. Stenersens allé 196,0858,OSLO,Norway,415 21 057,SigridUeland@cuvox.de,5639751238,Driving License
,05015129576,05015129576,Anine,Wulff,1951-01-05,Female,Norwegian,Hestehagan 42,2005,RÆLINGEN,Norway,987 95 194,AnineWulff@gustr.com,7152783837,Passport
,27049566207,27049566207,Lars,Langseth,1995-04-27,Male,Norwegian,Frydenbøveien 141,5162,LAKSEVÅG,Norway,415 96 378,LarsLangseth@cuvox.de,7014427745,Driving License
,14029656630,14029656630,Ahmed,Hvidsten,1996-02-14,Male,Norwegian,Rønningen 132,8614,MO I RANA,Norway,983 40 875,AhmedHvidsten@fleckens.hu,7505470679,Passport
,09017659230,09017659230,Camilla,Myran,1976-01-09,Female,Norwegian,Nordmohøgda 205,8622,MO I RANA,Norway,939 91 330,CamillaMyran@fleckens.hu,7684424479,Driving License
,27019783645,27019783645,Snorre,Simonsen,1997-01-27,Male,Norwegian,Løkenåsfaret 86,1473,LØRENSKOG,Norway,465 66 112,SnorreSimonsen@armyspy.com,4966219163,Passport
,01047898152,01047898152,Caroline,Dahl,1978-04-01,Female,Norwegian,Søndre Jonsgate 177,7030,TRONDHEIM,Norway,978 28 721,CarolineDahl@teleworm.us,4887747810,Passport
,02035648537,02035648537,Amalie,Brekke,1956-03-02,Female,Norwegian,Verftsgata 3,6416,MOLDE,Norway,961 18 421,AmalieBrekke@dayrep.com,6111559953,Passport
,25099539405,25099539405,Mathias,Hustad,1995-09-25,Male,Norwegian,Skoginspektør Nilsens vei 198,8622,MO I RANA,Norway,444 92 967,MathiasHustad@jourrapide.com,8653918596,Passport
,20055290287,20055290287,Yahya,Berg,1952-05-20,Male,Norwegian,Schreiners gate 138,3045,DRAMMEN,Norway,944 42 288,YahyaBerg@teleworm.us,4051708401,Driving License
,06085789747,06085789747,Synnøve,Fjellanger,1957-08-06,Female,Norwegian,W.Faye Hansens veg 203,2214,KONGSVINGER,Norway,446 55 205,SynnveFjellanger@rhyta.com,5641540119,Driving License
,02057269829,02057269829,Thomas,Braaten,1972-05-02,Male,Norwegian,Almelandsvegen 25,5229,KALANDSEIDET,Norway,467 46 933,ThomasBraaten@teleworm.us,7079805104,Driving License
,07058338840,07058338840,Hannah,Hauge,1983-05-07,Female,Norwegian,Furumogata 27,8610,MO I RANA,Norway,990 32 453,HannahHauge@jourrapide.com,6771145519,Driving License
,10119432256,10119432256,Victoria,Sivertsen,1994-11-10,Female,Norwegian,Ludvig Enges vei 229,1722,SARPSBORG,Norway,958 98 020,VictoriaSivertsen@dayrep.com,8756186803,Passport
,23035278219,23035278219,Sigrid,Ludvigsen,1952-03-23,Female,Norwegian,Bjørgebrekken 235,5141,FYLLINGSDALEN,Norway,944 26 959,SigridLudvigsen@jourrapide.com,7868628140,Driving License
,27036121909,27036121909,Victoria,Stenberg,1961-03-27,Female,Norwegian,Skeisvold 31,5518,HAUGESUND,Norway,463 83 068,VictoriaStenberg@teleworm.us,5753458920,Driving License
,23109330755,23109330755,Brage,Hanssen,1993-10-23,Male,Norwegian,Redaktør Urdahls gate 200,1604,FREDRIKSTAD,Norway,436 78 159,BrageHanssen@armyspy.com,5833505137,Passport
,10129186426,10129186426,Agnes,Reitan,1991-12-10,Female,Norwegian,Haugstien 174,7058,JAKOBSLI,Norway,442 97 152,AgnesReitan@fleckens.hu,6768599819,Passport
,02067125693,02067125693,Sander,Karlsen,1971-06-02,Male,Norwegian,Heggestien 10,1069,OSLO,Norway,445 13 047,SanderKarlsen@gustr.com,5755675197,Driving License
,25068377140,25068377140,Ella,Raza,1983-06-25,Female,Norwegian,Bukksteinsdalen 247,4628,KRISTIANSAND S,Norway,938 04 663,EllaRaza@fleckens.hu,6619097021,Driving License
,28125492426,28125492426,Johannes,Andersen,1954-12-28,Male,Norwegian,Nordbyvegen 71,2817,GJØVIK,Norway,958 65 029,JohannesAndersen@teleworm.us,6272033729,Driving License
,28119586256,28119586256,Sarah,Johnsen,1995-11-28,Female,Norwegian,Stærvegen 238,9015,TROMSØ,Norway,448 73 168,SarahJohnsen@superrito.com,6029209787,Driving License
,01116427542,01116427542,Elliot,Nguyen,1964-11-01,Male,Norwegian,Lille Øverberg vei 164,1397,NESØYA,Norway,948 44 816,ElliotNguyen@armyspy.com,7934417999,Passport
,26066436346,26066436346,Haakon,Akselsen,1964-06-26,Male,Norwegian,Biermanns gate 76,0473,OSLO,Norway,923 95 801,HaakonAkselsen@cuvox.de,5455473385,Driving License
,17066049704,17066049704,Selma,Melhus,1960-06-17,Female,Norwegian,Ole Aasveds veg 4,7048,TRONDHEIM,Norway,470 67 563,SelmaMelhus@superrito.com,7550410191,Driving License
